lng,lat,OBJEKT_NR,OBJEKTBEZ,BAUMNUMMER,BAUMART,BOTANISCHER_NAME,PFLANZJAHR,icon,color
6.62011576829631,51.3242384568039,2775236,"FDF Oppum, Heckschenstraße",466,Tulpenbaum,Liriodendron tulipifera,2017,fa-leaf,green
6.620016821722,51.3242150514366,2775236,"FDF Oppum, Heckschenstraße",467,Amberbaum,Liquidambar styraciflua,2017,fa-leaf,green
6.61841480320663,51.3263354000682,2775236,"FDF Oppum, Heckschenstraße",553,Winter-Linde,Tilia cordata,2017,fa-leaf,green
6.57871632667895,51.3376146508551,0470146,BOGENSTRAßE,49,Yoshino-Kirsche,Prunus x yedoensis,2017,fa-leaf,green
6.58872936929247,51.3433161124364,0870302,FRIEDRICH-EBERT-STRAßE,34,Kaiserlinde,Tilia vulgaris Pallida,2017,fa-leaf,green
6.60248602201463,51.3496564170507,0870782,SCHEIBLERSTRAßE,29,Weiße Maulbeere,Morus alba,2017,fa-leaf,green
6.56403733709356,51.3211130531623,0570601,LUTHERPLATZ,62,Yoshino-Kirsche,Prunus x yedoensis,2017,fa-leaf,green
6.56277146870003,51.3207456471975,0570601,LUTHERPLATZ,63,Yoshino-Kirsche,Prunus x yedoensis,2017,fa-leaf,green
6.56254464485858,51.3204408162009,2578526,"Christian-Roos-Straße, Grünverbindung",1025,Kirsche,Prunus  species,2017,fa-leaf,green
6.55102296236207,51.3321582136965,0170732,PRINZ-FERDINAND-STRAßE,25,Ginkgobaum,Ginkgo biloba,2017,fa-leaf,green
6.54872718872511,51.3241058696636,0170654,NAUENWEG,22,Kaiserlinde,Tilia vulgaris Pallida,2017,fa-leaf,green
6.60269398052157,51.3487004610396,0870782,SCHEIBLERSTRAßE,20,Weiße Maulbeere,Morus alba,2017,fa-leaf,green
6.64897083478168,51.3683446398236,0970240,DUISBURGER STRAßE,25,Kaiserlinde,Tilia vulgaris Pallida,2017,fa-leaf,green
6.54694113001565,51.3131243021825,2575230/N,"FDF Hauptfriedhof NEU, Heideckstraße",1769,Ahorn,Acer  species,2017,fa-leaf,green
6.67329809201065,51.32445383336,0970239,DÜSSELDORFER STRAßE,135,Spitz-Ahorn,Acer platanoides,2017,fa-leaf,green
6.64834605312015,51.3647809167684,0970240,DUISBURGER STRAßE,18,Baum-Magnolie,Magnolia loebneriMerrill,2017,fa-leaf,green
6.56308486777604,51.320573630166,0570601,LUTHERPLATZ,47,Kugelahorn,Acer platanoides Globosum,2017,fa-leaf,green
6.56320703184726,51.3205874307594,0570601,LUTHERPLATZ,46,Kugelahorn,Acer platanoides Globosum,2017,fa-leaf,green
6.64536214054674,51.354021629768,0970056,AM RÖTTGEN,10,Japanische Zierkirsche,Prunus serrulata Kanzan,2017,fa-leaf,green
6.64489357039148,51.3540995276609,0970056,AM RÖTTGEN,3,Japanische Zierkirsche,Prunus serrulata Kanzan,2017,fa-leaf,green
6.64840605929248,51.3647616848999,0970240,DUISBURGER STRAßE,15,Baum-Magnolie,Magnolia loebneriMerrill,2017,fa-leaf,green
6.55676649531623,51.3246846764332,0170213,DEUTSCHER RING,58,Kaiserlinde,Tilia vulgaris Pallida,2017,fa-leaf,green
6.58701230576641,51.3425397086286,0870926,WALDHOFSTRAßE,28,Japanische Zierkirsche,Prunus serrulata Kanzan,2017,fa-leaf,green
6.59008028772757,51.3364529931206,0770872,TIERGARTENSTRAßE,64,Papier-Birke,Betula papyrifera,2017,fa-leaf,green
6.56349197446112,51.3205447219703,0570601,LUTHERPLATZ,53,Yoshino-Kirsche,Prunus x yedoensis,2017,fa-leaf,green
6.60280206595779,51.3482651174231,0870782,SCHEIBLERSTRAßE,15,Weiße Maulbeere,Morus alba,2017,fa-leaf,green
6.54893339739213,51.3317761360523,0170730,PREUßENRING,5,Kaiserlinde,Tilia vulgaris Pallida,2017,fa-leaf,green
6.56399383103176,51.3155970310305,0570745,REINERSWEG,26,Sumpf-Eiche,Quercus palustris,2017,fa-leaf,green
6.56309082200693,51.3208342886773,0570601,LUTHERPLATZ,2,Yoshino-Kirsche,Prunus x yedoensis,2017,fa-leaf,green
6.52102164004371,51.3293492834702,1178554,"Am Schicksbaum / St. Töniser Straße, Grünanlage",49,Kaiserlinde,Tilia vulgaris Pallida,2017,fa-leaf,green
6.59646146003901,51.3063282889651,2678546,"Hafelsstraße,von Hafels bis Wilh.Stefen,Fischelner Wiese",20,Baum-Hasel,Corylus colurna,2017,fa-leaf,green
6.56452838644433,51.317095494241,2578520,"Vom-Bruck-Straße, Grünverbindung Reinersweg",10,Kaiserlinde,Tilia vulgaris Pallida,2017,fa-leaf,green
6.5874767568374,51.3202427927969,0670890,UNTERGATH,1039,Einblättrige Robinie,Robinia pseudoacacia Unifoliola,2017,fa-leaf,green
6.58203419229624,51.3185755048869,0670890,UNTERGATH,1058,Einblättrige Robinie,Robinia pseudoacacia Unifoliola,2017,fa-leaf,green
6.65185192582893,51.3498851005648,0970521,KOLPINGSTRAßE,37,Schwedische Mehlbeere,Sorbus intermedia,2017,fa-leaf,green
6.59930592895832,51.2926597403479,0671261,AN DER BEEK,2,Gelbblättrige Robinie,Robinia pseudoacacia Frisia,2017,fa-leaf,green
6.58711483138691,51.3201018614914,0670890,UNTERGATH,1037,Einblättrige Robinie,Robinia pseudoacacia Unifoliola,2017,fa-leaf,green
6.56312253846582,51.3233001478226,0470213,DEUTSCHER RING,86,Kaiserlinde,Tilia vulgaris Pallida,2017,fa-leaf,green
6.5993699103006,51.3385354872993,0770872,TIERGARTENSTRAßE,181,Papier-Birke,Betula papyrifera,2017,fa-leaf,green
6.58001452566547,51.3178166647205,0670890,UNTERGATH,1011,Einblättrige Robinie,Robinia pseudoacacia Unifoliola,2017,fa-leaf,green
6.56097619548007,51.3448717789673,0270655,NASSAUERRING,645,Gemeine Kiefer,Pinus sylvestris,2017,fa-leaf,green
