id;address;schooltype;title;content;type;2017;2018;2019;2020;2021;2022;finance;costs;comments;lat;lng;icon;color
306;Herrenweg 10-14;Grundschule;GS an der Burg;Sanierung Klassenräume;Sanierung;; ; ;; ;x;;575000;;51.374774;6.511297;fa-graduation-cap;blue
307;Herrenweg 10-14;Grundschule;GS an der Burg;Digitalisierung;Digitalisierung;; ;x; ; ; ;Gute Schule 2020-Mittel;575000;;51.374774;6.511297;fa-graduation-cap;blue
308;Herrenweg 10-14;Grundschule;GS an der Burg;Sanierung Flurbereiche;Sanierung;; ; ;; ;x;;575000;;51.374774;6.511297;fa-graduation-cap;blue
309;Herrenweg 10-14;Grundschule;GS an der Burg;Schulhof, Umbau Eingangsbereich mit Einzeltor;Außenanlagen;; ;x; ; ; ;Gute Schule 2020-Mittel;575000;;51.374774;6.511297;fa-graduation-cap;blue
310;Herrenweg 10-14;Grundschule;GS an der Burg;Bauunterhalt < 10.000 Euro;Sanierung;;x;x;x;x;x;;575000;;51.374774;6.511297;fa-graduation-cap;blue
312;Neukirchener Str. 3;Grundschule;Schule an Haus Rath;Turnhalle, Ant. Modernisierung HZ/RLT/WWB (SWK);Energetische Sanierung;; ; ; ; ;x;;890000;;51.370269;6.617085;fa-graduation-cap;blue
313;Neukirchener Str. 3;Grundschule;Schule an Haus Rath;Digitalisierung;Digitalisierung; ; ;x; ; ;;Gute Schule 2020-Mittel;890000;;51.370269;6.617085;fa-graduation-cap;blue
314;Neukirchener Str. 3;Grundschule;Schule an Haus Rath;Turnhalle, Sanierung Hallenboden;Sanierung;; x; ; ; ; ;KInvFöG-Mittel;890000;;51.370269;6.617085;fa-graduation-cap;blue
315;Neukirchener Str. 3;Grundschule;Schule an Haus Rath;Turnhalle, Sanierung Prallschutz;Sanierung;;x; ; ; ; ;KInvFöG-Mittel;890000;;51.370269;6.617085;fa-graduation-cap;blue
316;Neukirchener Str. 3;Grundschule;Schule an Haus Rath;Turnhalle, Sanierung Sanitäranlagen;Sanierung;;x; ; ; ; ;KInvFöG-Mittel;890000;;51.370269;6.617085;fa-graduation-cap;blue
317;Neukirchener Str. 3;Grundschule;Schule an Haus Rath;Sanierung Klassenräume;Sanierung;;; ; ; ;x;;890000;;51.370269;6.617085;fa-graduation-cap;blue
318;Neukirchener Str. 3;Grundschule;Schule an Haus Rath;Fassadensanierung, 2. BA;Gebäudehülle;; ;x;; ; ;KInvFöG-Mittel;890000;;51.370269;6.617085;fa-graduation-cap;blue
319;Neukirchener Str. 3;Grundschule;Schule an Haus Rath;HM-Haus, Sanierung;Sanierung;;x; ; ; ; ;;890000;;51.370269;6.617085;fa-graduation-cap;blue
320;Neukirchener Str. 3;Grundschule;Schule an Haus Rath;Sanierung Flure u. Treppenhaus;Sanierung;;; ; ; ;x;;890000;;51.370269;6.617085;fa-graduation-cap;blue
321;Neukirchener Str. 3;Grundschule;Schule an Haus Rath;Bauunterhalt < 10.000 Euro;Sanierung;;x;x;x;x;x;;890000;;51.370269;6.617085;fa-graduation-cap;blue
323;Sollbrüggenstr. 81;Grundschule;Sollbrüggenschule;Altbau, diverse Brandschutzmaßnahmen;Brandschutz; ; ;x;; ; ;;4240000;;51.346608;6.612757;fa-graduation-cap;blue
324;Sollbrüggenstr. 81;Grundschule;Sollbrüggenschule;Digitalisierung;Digitalisierung; ; ;x; ; ; ;Gute Schule 2020-Mittel;4240000;;51.346608;6.612757;fa-graduation-cap;blue
325;Sollbrüggenstr. 81;Grundschule;Sollbrüggenschule;Umbau Lehrerzimmer (Rest aus 2017);Neubau;x;; ; ; ; ;;4240000;;51.346608;6.612757;fa-graduation-cap;blue
326;Sollbrüggenstr. 81;Grundschule;Sollbrüggenschule;Sanierung Klassenräume;Sanierung;; ;x;x; ; ;Gute Schule 2020-Mittel;4240000;;51.346608;6.612757;fa-graduation-cap;blue
327;Sollbrüggenstr. 81;Grundschule;Sollbrüggenschule;Hauptgeb., Fluchttreppenturm für 1. OG;Brandschutz;; ;x; ; ; ;;4240000;;51.346608;6.612757;fa-graduation-cap;blue
328;Sollbrüggenstr. 81;Grundschule;Sollbrüggenschule;Sanierung Flure und Treppenhäuser;Sanierung;; ;x;; ; ;Gute Schule 2020-Mittel;4240000;;51.346608;6.612757;fa-graduation-cap;blue
329;Sollbrüggenstr. 81;Grundschule;Sollbrüggenschule;Neubau, Austausch Eingangstüren;Sanierung;; ; ; ; ;x;;4240000;;51.346608;6.612757;fa-graduation-cap;blue
330;Sollbrüggenstr. 81;Grundschule;Sollbrüggenschule;Einbau RWA in Treppenhaus;Brandschutz;; ;x; ; ; ;;4240000;;51.346608;6.612757;fa-graduation-cap;blue
331;Sollbrüggenstr. 81;Grundschule;Sollbrüggenschule;Austausch Flurdecken;Sanierung;; ; ; ;x;;;4240000;;51.346608;6.612757;fa-graduation-cap;blue
332;Sollbrüggenstr. 81;Grundschule;Sollbrüggenschule;Erneuerung der Fenster;Gebäudehülle;; ; ; ; ;x;;4240000;;51.346608;6.612757;fa-graduation-cap;blue
333;Sollbrüggenstr. 81;Grundschule;Sollbrüggenschule;Altbau, Dachsanierung;Gebäudehülle;; ; ; ; ;x;;4240000;;51.346608;6.612757;fa-graduation-cap;blue
334;Sollbrüggenstr. 81;Grundschule;Sollbrüggenschule;Neubau (Planung) inkl. Erweiterung gemäß SEP;Neubau/SEP;x;;;; ; ;KInvFöG-Mittel;4240000;;51.346608;6.612757;fa-graduation-cap;blue
335;Sollbrüggenstr. 81;Grundschule;Sollbrüggenschule;Turnhalle, Sekuranten;Verkehrssicherheit;; ;x; ; ; ;;4240000;;51.346608;6.612757;fa-graduation-cap;blue
336;Sollbrüggenstr. 81;Grundschule;Sollbrüggenschule;Turnhalle, Ertüchtigung zur Versammlungsstätte;Verkehrssicherheit;; ;x; ; ; ;;4240000;;51.346608;6.612757;fa-graduation-cap;blue
337;Sollbrüggenstr. 81;Grundschule;Sollbrüggenschule;Bauunterhalt < 10.000 Euro;Sanierung;;x;x;x;x;x;;4240000;;51.346608;6.612757;fa-graduation-cap;blue
339;Vulkanstr. 264;Grundschule;GS Am Stadtpark-Fi;Anstrich Treppenräume u. Flure;Sanierung;; ; ;x; ; ;;1490000;;51.30829;6.556808;fa-graduation-cap;blue
340;Vulkanstr. 264;Grundschule;GS Am Stadtpark-Fi;Neue Zaunanlage;Außenanlagen;; ; ; ; ;x;;1490000;;51.30829;6.556808;fa-graduation-cap;blue
341;Vulkanstr. 264;Grundschule;GS Am Stadtpark-Fi;Digitalisierung;Digitalisierung; ; ;x;; ; ;Gute Schule 2020-Mittel;1490000;;51.30829;6.556808;fa-graduation-cap;blue
342;Vulkanstr. 264;Grundschule;GS Am Stadtpark-Fi;Sanierung Sanitäranlagen;Sanierung;; ;x; ; ;;Gute Schule 2020-Mittel;1490000;;51.30829;6.556808;fa-graduation-cap;blue
343;Vulkanstr. 264;Grundschule;GS Am Stadtpark-Fi;Sanierung Klassenräume ;Sanierung;; ;;x; ; ;;1490000;;51.30829;6.556808;fa-graduation-cap;blue
344;Vulkanstr. 264;Grundschule;GS Am Stadtpark-Fi;Erneuerung Beleuchtung;Verkehrssicherheit;;x; ; ; ;  ;;1490000;;51.30829;6.556808;fa-graduation-cap;blue
345;Vulkanstr. 264;Grundschule;GS Am Stadtpark-Fi;Sanierung Flure;Sanierung;; ;;x; ; ;;1490000;;51.30829;6.556808;fa-graduation-cap;blue
346;Vulkanstr. 264;Grundschule;GS Am Stadtpark-Fi;Schulhofsanierung;Außenanlagen;; ; ;x; ; ;;1490000;;51.30829;6.556808;fa-graduation-cap;blue
347;Vulkanstr. 264;Grundschule;GS Am Stadtpark-Fi;Ersatz Pavillons, Prüfung auf Grundlage SEP und Musterraumprog.;Nutzung/SEP;; ;; ;x; ;;1490000;;51.30829;6.556808;fa-graduation-cap;blue
348;Vulkanstr. 264;Grundschule;GS Am Stadtpark-Fi;Nebengebäude, Fluchttreppenturm für 1. OG;Brandschutz;; ; ; ; ;x;;1490000;;51.30829;6.556808;fa-graduation-cap;blue
349;Vulkanstr. 264;Grundschule;GS Am Stadtpark-Fi;Turnhalle, Erneuerung Lüftung und Warmwasser ;Sanierung;;x;; ; ; ;;1490000;;51.30829;6.556808;fa-graduation-cap;blue
350;Vulkanstr. 264;Grundschule;GS Am Stadtpark-Fi;Turnhalle Sanierung Sanitäranlagen;Sanierung;; ;x; ; ;;Gute Schule 2020-Mittel;1490000;;51.30829;6.556808;fa-graduation-cap;blue
351;Vulkanstr. 264;Grundschule;GS Am Stadtpark-Fi;Turnhalle, Sanierung Bodenbelag Umkleiden;Sanierung;; ;x; ; ; ;;1490000;;51.30829;6.556808;fa-graduation-cap;blue
352;Vulkanstr. 264;Grundschule;GS Am Stadtpark-Fi;Bauunterhalt < 10.000 Euro;Sanierung; ;x;x;x;x;x;;1490000;;51.30829;6.556808;fa-graduation-cap;blue
353;Wimmersweg 21;Grundschule;GS Am Stadtpark-Fi;Einbau HAZ;Brandschutz; ;x; ; ; ; ;;1490000;;51.304266;6.582063;fa-graduation-cap;blue
354;Wimmersweg 21;Grundschule;GS Am Stadtpark-Fi;Brandschutzkonzept (Rest aus 2017);Brandschutz;x;; ; ; ; ;;1490000;;51.304266;6.582063;fa-graduation-cap;blue
355;Wimmersweg 21;Grundschule;GS Am Stadtpark-Fi;Digitalisierung;Digitalisierung; ; ;x; ; ;;Gute Schule 2020-Mittel;1490000;;51.304266;6.582063;fa-graduation-cap;blue
356;Wimmersweg 21;Grundschule;GS Am Stadtpark-Fi;Sanierung Klassenräume;Sanierung;; ; ;x; ; ;;1490000;;51.304266;6.582063;fa-graduation-cap;blue
357;Wimmersweg 21;Grundschule;GS Am Stadtpark-Fi;Sanierung Sanitäranlagen;Sanierung;; ;x; ; ; ;Gute Schule 2020-Mittel;1490000;;51.304266;6.582063;fa-graduation-cap;blue
358;Wimmersweg 21;Grundschule;GS Am Stadtpark-Fi;Sanierung Flurbereiche;Sanierung;; ; ;x; ; ;;1490000;;51.304266;6.582063;fa-graduation-cap;blue
359;Wimmersweg 21;Grundschule;GS Am Stadtpark-Fi;Sanierung Kanalleitungen;Sanierung;; ;x; ; ; ;;1490000;;51.304266;6.582063;fa-graduation-cap;blue
360;Wimmersweg 21;Grundschule;GS Am Stadtpark-Fi;Dachsanierung;Gebäudehülle;; ;x; ; ; ;Gute Schule 2020-Mittel;1490000;;51.304266;6.582063;fa-graduation-cap;blue
361;Wimmersweg 21;Grundschule;GS Am Stadtpark-Fi;Erneuerung Fenster;Gebäudehülle;; ; ;x; ; ;;1490000;;51.304266;6.582063;fa-graduation-cap;blue
362;Wimmersweg 21;Grundschule;GS Am Stadtpark-Fi;Ersatz Pavillons;Sanierung;; ; ; ; ; ;;1490000;;51.304266;6.582063;fa-graduation-cap;blue
363;Wimmersweg 21;Grundschule;GS Am Stadtpark-Fi;Ggf. Erweiterung auf Grundlage SEP u. Musterraumprogramm;SEP;;;;;;;;1490000;;51.304266;6.582063;fa-graduation-cap;blue
364;Wimmersweg 21;Grundschule;GS Am Stadtpark-Fi;Turnhalle, Ertüchtigung zur Versammlungsstätte;Sanierung;x; ; ; ;x; ;;1490000;;51.304266;6.582063;fa-graduation-cap;blue
365;Wimmersweg 21;Grundschule;GS Am Stadtpark-Fi;Turnhalle, Sanierung Sanitäranlagen;Sanierung;; ;x; ; ; ;Gute Schule 2020-Mittel;1490000;;51.304266;6.582063;fa-graduation-cap;blue
366;Wimmersweg 21;Grundschule;GS Am Stadtpark-Fi;Turnhalle, Sicherheitsbeleuchtung;Verkehrssicherheit;;x; ; ; ; ;;1490000;;51.304266;6.582063;fa-graduation-cap;blue
367;Marienstr. 81 a/NG;Grundschule;GS Am Stadtpark-Fi;Erneuerung Treppenaufgang/Hauptzugang;Sanierung;; ; ;x; ; ;;1490000;;51.304551;6.584294;fa-graduation-cap;blue
368;Marienstr. 81 a/NG;Grundschule;GS Am Stadtpark-Fi;Digitalisierung (beide Standorte);Digitalisierung; ; ;x; ; ; ;Gute Schule 2020-Mittel;1490000;;51.304551;6.584294;fa-graduation-cap;blue
369;Marienstr. 81 a/NG;Grundschule;GS Am Stadtpark-Fi;Außenanstrich Fenster;Gebäudehülle;;x; ; ; ; ;;1490000;;51.304551;6.584294;fa-graduation-cap;blue
370;Marienstr. 81 a/NG;Grundschule;GS Am Stadtpark-Fi;Sanierung Klassenräume;Sanierung;; ;x; ; ; ;Gute Schule 2020-Mittel;1490000;;51.304551;6.584294;fa-graduation-cap;blue
371;Marienstr. 81 a/NG;Grundschule;GS Am Stadtpark-Fi;Sanierung Flure und Treppenhaus;Sanierung;; ;x; ; ; ;Gute Schule 2020-Mittel;1490000;;51.304551;6.584294;fa-graduation-cap;blue
372;Wimmersweg 21;Grundschule;GS Am Stadtpark-Fi;Bauunterhalt < 10.000 Euro;Sanierung;;x;x;x;x;x;;1490000;;51.304266;6.582063;fa-graduation-cap;blue
374;Kölner Str. 667;Grundschule;Südschule;Errichtung Überdachung Bt. A + B;Gebäudehülle;; ; ; ; ;x;;560000;;51.299440;6.592936;fa-graduation-cap;blue
375;Kölner Str. 667;Grundschule;Südschule;BT C hinten, Fassadenanstrich;Gebäudehülle;; ;x; ; ;;;560000;;51.299440;6.592936;fa-graduation-cap;blue
376;Kölner Str. 667;Grundschule;Südschule;Digitalisierung;Digitalisierung; ; ; ; ; ;x;Gute Schule 2020-Mittel;560000;;51.299440;6.592936;fa-graduation-cap;blue
377;Kölner Str. 667;Grundschule;Südschule;BT C Keller, Trockenlegung;Sanierung;; ; ; ; ;x;;560000;;51.299440;6.592936;fa-graduation-cap;blue
378;Kölner Str. 667;Grundschule;Südschule;Austausch Sand gegen Fallschutzmatten;Außenanlagen;; ;x; ; ; ;;560000;;51.299440;6.592936;fa-graduation-cap;blue
379;Kölner Str. 667;Grundschule;Südschule;Sanierung Sanitäranlagen;Sanierung;; ; ; ; ;x;;560000;;51.299440;6.592936;fa-graduation-cap;blue
380;Kölner Str. 667;Grundschule;Südschule;Sanierung Klassenräume;Sanierung;; ; ; ; ;x;;560000;;51.299440;6.592936;fa-graduation-cap;blue
381;Kölner Str. 667;Grundschule;Südschule;Rauchmeldertausch;Brandschutz;;x; ; ; ; ;;560000;;51.299440;6.592936;fa-graduation-cap;blue
382;Kölner Str. 667;Grundschule;Südschule;Sanierung Flure;Sanierung;; ; ; ; ;x;;560000;;51.299440;6.592936;fa-graduation-cap;blue
383;Kölner Str. 667;Grundschule;Südschule;Bauunterhalt < 10.000 Euro;Sanierung;;x;x;x;x;x;;560000;;51.299440;6.592936;fa-graduation-cap;blue
385;Breslauer Str. 280;Hauptschule;Gartenstadtschule;Einbau HAZ Altbau;Brandschutz;;x; ; ; ; ;;1765000;;51.366158;6.617466;fa-graduation-cap;blue
386;Breslauer Str. 280;Hauptschule;Gartenstadtschule;Digitalisierung;Digitalisierung/SEP; ; ; ; ; ;x;Gute Schule 2020-Mittel;1765000;Abhängig von weiterer Nutzung;51.366158;6.617466;fa-graduation-cap;blue
387;Breslauer Str. 280;Hauptschule;Gartenstadtschule;Sanierung Klassenräume für Nutzung FS Stettiner Str. (Inklusion);Sanierung;x; ; ; ; ; ;;1765000;;51.366158;6.617466;fa-graduation-cap;blue
388;Breslauer Str. 280;Hauptschule;Gartenstadtschule;Sanierung Sanitäranlagen (ohne Turnhalle);Sanierung/SEP;; ;x; ; ; ;Gute Schule 2020-Mittel;1765000;Abhängig von weiterer Nutzung;51.366158;6.617466;fa-graduation-cap;blue
389;Breslauer Str. 280;Hauptschule;Gartenstadtschule;Austausch Flurdecken;Sanierung/SEP;; ; ; ; ;x;;1765000;Abhängig von weiterer Nutzung;51.366158;6.617466;fa-graduation-cap;blue
390;Breslauer Str. 280;Hauptschule;Gartenstadtschule;Anbau Außentreppen;Brandschutz/SEP;; ; ; ; ;x;;1765000;Abhängig von weiterer Nutzung;51.366158;6.617466;fa-graduation-cap;blue
391;Breslauer Str. 280;Hauptschule;Gartenstadtschule;Turnhalle, Sanierung;Sanierung/SEP;; ; ; ; ;x;;1765000;Abhängig von weiterer Nutzung;51.366158;6.617466;fa-graduation-cap;blue
392;Breslauer Str. 280;Hauptschule;Gartenstadtschule;Prüfung der weiteren schul. Nutzung (Ausbau/Umbau?);SEP;;;;;;;;1765000;;51.366158;6.617466;fa-graduation-cap;blue
393;Breslauer Str. 280;Hauptschule;Gartenstadtschule;Bauunterhalt < 10.000 Euro;Sanierung/SEP;;x;x;x;x;x;;1765000;Abhängig von weiterer Nutzung;51.366158;6.617466;fa-graduation-cap;blue
395;Hafelsstr. 41;Hauptschule;Josef-Hafels-Schule;Einbau HAZ;Brandschutz; ; ;x; ; ; ;;1100000;;51.307656;6.589413;fa-graduation-cap;blue
396;Hafelsstr. 41;Hauptschule;Josef-Hafels-Schule;Erneuerung Flurdecke 1. OG + 2.OG;Brandschutz;; ;; ;x; ;;1100000;;51.307656;6.589413;fa-graduation-cap;blue
397;Hafelsstr. 41;Hauptschule;Josef-Hafels-Schule;Digitalisierung;Digitalisierung; ; ; ; ; ;x;Gute Schule 2020-Mittel;1100000;Abhängig von weiterer Nutzung;51.307656;6.589413;fa-graduation-cap;blue
398;Hafelsstr. 41;Hauptschule;Josef-Hafels-Schule;Feuerwehr-/Flucht-/Rettungswegpläne (Rest aus 2017);Brandschutz;x;x; ; ; ; ;;1100000;;51.307656;6.589413;fa-graduation-cap;blue
399;Hafelsstr. 41;Hauptschule;Josef-Hafels-Schule;Schottung 1. Rettungsweg bei Hausmeisterloge;Brandschutz;; ; ; ; ;x;;1100000;;51.307656;6.589413;fa-graduation-cap;blue
400;Hafelsstr. 41;Hauptschule;Josef-Hafels-Schule;Sanierung Bodenbelag Flure;Sanierung; ; ; ;x; ; ;;1100000;;51.307656;6.589413;fa-graduation-cap;blue
401;Hafelsstr. 41;Hauptschule;Josef-Hafels-Schule;Fluchtweg-/Sicherheitsbeleuchtung Treppentürme;Verkehrssicherheit;;x; ; ; ; ;;1100000;;51.307656;6.589413;fa-graduation-cap;blue
402;Hafelsstr. 41;Hauptschule;Josef-Hafels-Schule;behindertengerechter Ausbau (nicht förd.fähiger Anteil);Nutzung;x; ; ; ; ; ;;1100000;;51.307656;6.589413;fa-graduation-cap;blue
403;Hafelsstr. 41;Hauptschule;Josef-Hafels-Schule;Sanierung Klassenräume;Sanierung;; ; ; ; ;x;;1100000;;51.307656;6.589413;fa-graduation-cap;blue
404;Hafelsstr. 41;Hauptschule;Josef-Hafels-Schule;Sanierung Abflussrinne Parkplatz;Sanierung;; ; ; ; ;x;;1100000;;51.307656;6.589413;fa-graduation-cap;blue
405;Hafelsstr. 41;Hauptschule;Josef-Hafels-Schule;Sanierung Technikräume Arbeitslehre;Sanierung;; ; ; ;x; ;;1100000;;51.307656;6.589413;fa-graduation-cap;blue
406;Hafelsstr. 41;Hauptschule;Josef-Hafels-Schule;Sanierung Pausenhallenboden;Sanierung;; ;x; ; ; ;;1100000;;51.307656;6.589413;fa-graduation-cap;blue
407;Hafelsstr. 41;Hauptschule;Josef-Hafels-Schule;Sanierung Sanitäranlagen;Sanierung;; ;x; ; ; ;;1100000;;51.307656;6.589413;fa-graduation-cap;blue
408;Hafelsstr. 41;Hauptschule;Josef-Hafels-Schule;Schulhofsanierung;Außenanlagen;; ; ; ; ;x;;1100000;;51.307656;6.589413;fa-graduation-cap;blue
409;Hafelsstr. 41;Hauptschule;Josef-Hafels-Schule;Turnhalle, Erneuerung Geräteraumtore;Sanierung; ; ;x; ; ; ;;1100000;;51.307656;6.589413;fa-graduation-cap;blue
410;Hafelsstr. 41;Hauptschule;Josef-Hafels-Schule;Turnhalle, Sanierung Sanitäranlagen;Sanierung;; ;x; ; ; ;;1100000;;51.307656;6.589413;fa-graduation-cap;blue
411;Hafelsstr. 41;Hauptschule;Josef-Hafels-Schule;Turnhalle, Dachsanierung;Gebäudehülle;; ; ; ;x;;;1100000;;51.307656;6.589413;fa-graduation-cap;blue
412;Hafelsstr. 41;Hauptschule;Josef-Hafels-Schule;Ersatz/Austausch Pavillon;Sanierung;; ; ; ;x;;;1100000;;51.307656;6.589413;fa-graduation-cap;blue
413;Hafelsstr. 41;Hauptschule;Josef-Hafels-Schule;Prüfung der weiteren schul. Nutzung nach 2021 (Ausbau/Umbau?);SEP;;;;;;;;1100000;;51.307656;6.589413;fa-graduation-cap;blue
414;Hafelsstr. 41;Hauptschule;Josef-Hafels-Schule;Bauunterhalt < 10.000 Euro;Sanierung;;x;x;x;x;x;;1100000;;51.307656;6.589413;fa-graduation-cap;blue
416;Prinz-Ferdinand-Strasse 155;Sonstige Nutzung;Prinz-Ferdinand-Schule;Sanierung Sanitäranlagen;Sanierung;; ; ; ; ;x;;895000;;51.333176;6.551460;fa-graduation-cap;blue
417;Prinz-Ferdinand-Strasse 155;Sonstige Nutzung;Prinz-Ferdinand-Schule;Dämmung oberste Geschossdecke;Energetische Sanierung;; ; ; ; ;x;;895000;;51.333176;6.551460;fa-graduation-cap;blue
418;Prinz-Ferdinand-Strasse 155;Sonstige Nutzung;Prinz-Ferdinand-Schule;Digitalisierung;Digitalisierung; ;;;; ;x;Gute Schule 2020-Mittel;895000;;51.333176;6.551460;fa-graduation-cap;blue
419;Prinz-Ferdinand-Strasse 155;Sonstige Nutzung;Prinz-Ferdinand-Schule;Erneuerung naturwisschenschafltiche Räume;Sanierung;;;;;  ;x;;895000;;51.333176;6.551460;fa-graduation-cap;blue
420;Prinz-Ferdinand-Strasse 155;Sonstige Nutzung;Prinz-Ferdinand-Schule;zwei Fluchttreppen;Brandschutz;;;;; ;x;;895000;;51.333176;6.551460;fa-graduation-cap;blue
421;Prinz-Ferdinand-Strasse 155;Sonstige Nutzung;Prinz-Ferdinand-Schule;Einbau HAZ mit Schulnutzung;Brandschutz;;;;; ;x;;895000;;51.333176;6.551460;fa-graduation-cap;blue
422;Prinz-Ferdinand-Strasse 155;Sonstige Nutzung;Prinz-Ferdinand-Schule;Turnhalle, Abklebung Dach;Gebäudehülle; ;;;; ;x;;895000;;51.333176;6.551460;fa-graduation-cap;blue
423;Prinz-Ferdinand-Strasse 155;Sonstige Nutzung;Prinz-Ferdinand-Schule;Turnhalle, Erneuerung Geräteraumtore;Sanierung; ;;x;;;;;895000;;51.333176;6.551460;fa-graduation-cap;blue
424;Prinz-Ferdinand-Strasse 155;Sonstige Nutzung;Prinz-Ferdinand-Schule;Turnhalle, Sanierung Sanitäranlagen;Sanierung;; ; ; ; ;x;;895000;;51.333176;6.551460;fa-graduation-cap;blue
425;Prinz-Ferdinand-Strasse 155;Sonstige Nutzung;Prinz-Ferdinand-Schule;Turnhalle, Erneuerung Lichtbänder;Gebäudehülle;;;x;;;;;895000;;51.333176;6.551460;fa-graduation-cap;blue
426;Prinz-Ferdinand-Strasse 155;Sonstige Nutzung;Prinz-Ferdinand-Schule;Turnhalle, Abhangdecken in Umkleiden;Sanierung;;;;x;;;;895000;;51.333176;6.551460;fa-graduation-cap;blue
427;Prinz-Ferdinand-Strasse 155;Sonstige Nutzung;Prinz-Ferdinand-Schule;Turnhalle, Erneuerung Lüftungsschaltschrank;Sanierung;;;;;;x;;895000;;51.333176;6.551460;fa-graduation-cap;blue
428;Prinz-Ferdinand-Strasse 155;Sonstige Nutzung;Prinz-Ferdinand-Schule;Prüfung der weiteren schul. Nutzung (Ausbau/Umbau?);SEP;;;;;;;;895000;;51.333176;6.551460;fa-graduation-cap;blue
429;Prinz-Ferdinand-Strasse 155;Sonstige NutzungPrinz-Ferdinand-Schule;Prinz-Ferdinand-Schule;Bauunterhalt < 10.000 Euro;Sanierung;;x;x;x;x;x;;895000;;51.333176;6.551460;fa-graduation-cap;blue
431;Rote-Kreuz-Str. 25;Realschule;Realschule Oppum;Einbau HAZ;Brandschutz;x;x;;;;;;1100000;;51.335365;6.591459;fa-graduation-cap;blue
432;Rote-Kreuz-Str. 25;Realschule;Realschule Oppum;Umsetzung Brandschutzkonzept (Rest aus 2017);Brandschutz;x;x;;;;;;1100000;;51.335365;6.591459;fa-graduation-cap;blue
433;Rote-Kreuz-Str. 25;Realschule;Realschule Oppum;Sanierung Sanitäranlagen;Sanierung;;x;;;;;;1100000;;51.335365;6.591459;fa-graduation-cap;blue
434;Rote-Kreuz-Str. 25;Realschule;Realschule Oppum;Digitalisierung;Digitalisierung; ;;;;;x;Gute Schule 2020-Mittel;1100000;;51.335365;6.591459;fa-graduation-cap;blue
435;Rote-Kreuz-Str. 25;Realschule;Realschule Oppum;Sanierung Klassenräume;Sanierung;;;;;;x;;1100000;;51.335365;6.591459;fa-graduation-cap;blue
436;Rote-Kreuz-Str. 25;Realschule;Realschule Oppum;Außentreppe als 2. Rettungsweg;Brandschutz;;;;;;x;;1100000;;51.335365;6.591459;fa-graduation-cap;blue
437;Rote-Kreuz-Str. 25;Realschule;Realschule Oppum;Austausch hölzerner Flur- u. Treppenhausdecken etc.;Sanierung;;;;;;x;;1100000;;51.335365;6.591459;fa-graduation-cap;blue
438;Rote-Kreuz-Str. 25;Realschule;Realschule Oppum;Sanierung Flurbereiche;Sanierung;;;;;;x;;1100000;;51.335365;6.591459;fa-graduation-cap;blue
439;Rote-Kreuz-Str. 25;Realschule;Realschule Oppum;Erneuerung naturwisschenschafltiche Räume;Sanierung;;;;;;x;;1100000;;51.335365;6.591459;fa-graduation-cap;blue
440;Rote-Kreuz-Str. 25;Realschule;Realschule Oppum;Teilsanierung Asphaltfläche;Außenanlagen;;;x;;;;Gute Schule 2020-Mittel;1100000;;51.335365;6.591459;fa-graduation-cap;blue
441;Rote-Kreuz-Str. 25;Realschule;Realschule Oppum;Turnhalle, Sanierung Sportboden;Sanierung;;;;;;x;;1100000;;51.335365;6.591459;fa-graduation-cap;blue
442;Rote-Kreuz-Str. 25;Realschule;Realschule Oppum;Prüfung der weiteren schul. Nutzung (Ausweichmöglichkeit GES Kaiserplatz);SEP;;;;;;;;1100000;;51.335365;6.591459;fa-graduation-cap;blue
443;Rote-Kreuz-Str. 25;Realschule;Realschule Oppum;Bauunterhalt < 10.000 Euro;Sanierung;;x;x;x;x;x;;1100000;;51.335365;6.591459;fa-graduation-cap;blue
445;Lewerentzstr. 136;Realschule;Albert-Schweitzer-Schule;Schulflure Ost-/Westflügel, Estrich/Unterbau;Verkehrssicherheit; ;;x;;;;;790000;;51.325570;6.557354;fa-graduation-cap;blue
446;Lewerentzstr. 136;Realschule;Albert-Schweitzer-Schule;Digitalisierung;Digitalisierung; ;x;;;;;Gute Schule 2020-Mittel;790000;;51.325570;6.557354;fa-graduation-cap;blue
447;Lewerentzstr. 136;Realschule;Albert-Schweitzer-Schule;Pflasterung Bereiche Rindenmulch;Außenanlagen;;;x;;;;;790000;;51.325570;6.557354;fa-graduation-cap;blue
448;Lewerentzstr. 136;Realschule;Albert-Schweitzer-Schule;Rauchmeldertausch;Brandschutz;;;;;;x;;790000;;51.325570;6.557354;fa-graduation-cap;blue
449;Lewerentzstr. 136;Realschule;Albert-Schweitzer-Schule;Übergang Hauptgebäude Klassentrakt;Sanierung;;;;;;x;;790000;;51.325570;6.557354;fa-graduation-cap;blue
450;Lewerentzstr. 136;Realschule;Albert-Schweitzer-Schule;Sanierung Sanitäranlagen;Sanierung;;;;;;x;;790000;;51.325570;6.557354;fa-graduation-cap;blue
451;Lewerentzstr. 136;Realschule;Albert-Schweitzer-Schule;Sanierung Klassenräume;Sanierung;;;;x;;;;790000;;51.325570;6.557354;fa-graduation-cap;blue
452;Lewerentzstr. 136;Realschule;Albert-Schweitzer-Schule;Erweiterung Lehrerzimmer;Nutzung;;;;;;;;790000;;51.325570;6.557354;fa-graduation-cap;blue
